COORD_REF_SYS_CODE,"COORD_REF_SYS_NAME",AREA_OF_USE_CODE,COORD_REF_SYS_KIND,COORD_SYS_CODE,DATUM_CODE,BASE_CRS_CODE,PROJECTION_CONV_CODE,CMPD_HORIZCRS_CODE,CMPD_VERTCRS_CODE,CRS_SCOPE,REMARKS,INFORMATION_SOURCE,DATA_SOURCE,REVISION_DATE,CHANGE_ID,SHOW_CRS,DEPRECATED
7087,"RGTAAF07 (lon-lat)",NaN,geographic 3D,6426,1113,7072,15499,NaN,NaN,NaN,"See CRS code 7072 for alternate system with horizontal axes in sequence lat-lon to be used for air, land and sea navigation purposes.",IGN Paris.,EPSG,21-5-2015,2015.027,1,0
7133,"RGTAAF07 (lon-lat)",NaN,geographic 2D,6424,1113,7073,15498,NaN,NaN,NaN,"Replaces various local systems on several French overseas territories. See CRS code 7073 for alternate system with axes in sequence lat-lon to be used for air, land and sea navigation purposes.",IGN Paris.,EPSG,23-5-2015,2015.033,1,0
9066,"ETRF97",NaN,geographic 2D,6422,1185,7929,15592,NaN,NaN,NaN,Replaces ETRF96 (code 9065). Replaced by ETRF2000 (code 9067).,"IAG Subcommision for the European Reference Frame (EUREF, http://etrs89.ensg.ign.fr/) and Boucher and Altamimi ""Memo : Specifications for reference frame fixing in the analysis of a EUREF GPS campaign"" (http://etrs89.ensg.ign.fr/memo-V8.pdf)",EPSG,23-5-2019,2019.038,1,0
9057,"WGS 84 (G1762)",NaN,geographic 2D,6422,1156,7665,15592,NaN,NaN,NaN,Replaces WGS 84 (G1674) (CRS code 9056) from 2013-10-16.,NGA STND 0036_1 0 0_WGS84_2014-10-27,EPSG,23-5-2019,2019.032,1,0
4887,"BDA2000",NaN,geographic 3D,6423,6762,4886,15592,NaN,NaN,NaN,NaN,Department of Lands Buildings and Surveys.,EPSG,12-12-2007,NaN,1,0
4931,"Australian Antarctic",NaN,geographic 3D,6423,6176,4930,15592,NaN,NaN,NaN,NaN,Standards Australia,EPSG,27-8-2007,2007.079,1,0
9308,"ATRF2014",NaN,geographic 3D,6423,1291,9307,15592,NaN,NaN,NaN,NaN,"Australian Terrestrial Reference Frame (ATRF) Technical Implementation Plan v2.3, 12th February 2020, ANZLIC Intergovernmental Committee on Surveying and Mapping (ICSM) (http://www.icsm.gov.au).",EPSG,17-8-2020,2020.076,1,0
7797,"BGS2005",NaN,geographic 3D,6423,1167,7796,15592,NaN,NaN,NaN,Adopted 2010-07-29.,"Geodesy, Cartography and Geoinformation Systems Directorate (GCGIS).",EPSG,27-4-2016,2016.017,1,0
4472,"Cadastre 1997",NaN,geographic 3D,6423,1037,4473,15592,NaN,NaN,NaN,NaN,CERTU,EPSG,2-10-2009,2009.072,1,0
4480,"China Geodetic Coordinate System 2000",NaN,geographic 3D,6423,1043,4479,15592,NaN,NaN,NaN,NaN,Chinese Academy of Surveying and Mapping.,EPSG,31-8-2020,2009.084 2011.103 2020.074,1,0
4933,"CHTRF95",NaN,geographic 3D,6423,6151,4932,15592,NaN,NaN,NaN,Referenced to ETRS89 at epoch 1993.0. For CRS used for topographic and cadastral purposes see CH1903+ (CRS code 4150).,Bundesamt für Landestopografie swisstopo; www.swisstopo.ch,EPSG,25-11-2015,2007.079 2015.060,1,0
6134,"CIGD11",NaN,geographic 3D,6423,1100,6133,15592,NaN,NaN,NaN,NaN,"Lands and Surveys Department, Cayman Islands Government.",EPSG,12-12-2012,2012.095,1,0
6310,"CGRS93",NaN,geographic 3D,6423,1112,6309,15592,NaN,NaN,NaN,NaN,Cyprus Department of Lands and Surveys (DLS).,EPSG,28-9-2015,2014.091,1,0
4898,"DGN95",NaN,geographic 3D,6423,6755,4897,15592,NaN,NaN,NaN,NaN,Bakosurtanal.,EPSG,27-8-2007,2007.079,1,0
5364,"CR05",NaN,geographic 3D,6423,1065,5363,15592,NaN,NaN,NaN,Replaced by CR-SIRGAS (CRS code 8906) from April 2018.,Instituto Geografico Nacional Costa Rica report: El Sistema de Referencia CR05 y la Proyeccion Transversal de Mercator para Costa Rica CRTM05. (Report available from www.sirgas.org website in national networks list).,EPSG,22-3-2019,2011.018 2019.014,1,0
5830,"DB_REF",NaN,geographic 3D,6423,1081,5828,15592,NaN,NaN,NaN,NaN,"Deutsche Bahn AG via Geo++, www.geopp.de",EPSG,25-3-2012,2011.101 2012.034,1,0
8906,"CR-SIRGAS",NaN,geographic 3D,6423,1225,8905,15592,NaN,NaN,NaN,Replaces CR05 (CRS code 5364) from April 2018.,"Instituto Geografico Nacional Costa Rica, executive decree number 40692-MJP of 2018-04-17.",EPSG,9-3-2019,2019.014,1,0
5263,"DRUKREF 03",NaN,geographic 3D,6423,1058,5262,15592,NaN,NaN,NaN,NaN,"Department of Survey and Land Records (DSLR), National Land Commission of Bhutan (NLC) via Lantmäteriet Sweden.",EPSG,6-9-2010,2010.086,1,0
4935,"EST97",NaN,geographic 3D,6423,6180,4934,15592,NaN,NaN,NaN,NaN,Estonian National Land Board via EuroGeographics; http://crs.bkg.bund.de/crs-eu/,EPSG,27-8-2007,2007.079,1,0
4937,"ETRS89",NaN,geographic 3D,6423,6258,4936,15592,NaN,NaN,NaN,"Has been realized through ETRF89, ETRF90, ETRF91, ETRF92, ETRF93, ETRF94, ETRF96, ETRF97, ETRF2000, ETRF2005 and ETRF2014. This 'ensemble' covers any or all of these realizations without distinction.",EPSG,EPSG,14-3-2020,2005.180 2007.079 2010.003 2015.013 2017.029 2018.008 2020.026,1,0
7915,"ETRF89",NaN,geographic 3D,6423,1178,7914,15592,NaN,NaN,NaN,Replaced by ETRF90 (code 7917).,"IAG Subcommision for the European Reference Frame (EUREF, http://etrs89.ensg.ign.fr/) and Boucher and Altamimi ""Memo : Specifications for reference frame fixing in the analysis of a EUREF GPS campaign"" (http://etrs89.ensg.ign.fr/memo-V8.pdf)",EPSG,17-7-2019,2015.013 2019.038,1,0
7917,"ETRF90",NaN,geographic 3D,6423,1179,7916,15592,NaN,NaN,NaN,Replaces ETRF89 (code 7915). Replaced by ETRF91 (code 7919).,"IAG Subcommision for the European Reference Frame (EUREF, http://etrs89.ensg.ign.fr/) and Boucher and Altamimi ""Memo : Specifications for reference frame fixing in the analysis of a EUREF GPS campaign"" (http://etrs89.ensg.ign.fr/memo-V8.pdf)",EPSG,17-7-2019,2015.013 2019.038,1,0
7919,"ETRF91",NaN,geographic 3D,6423,1180,7918,15592,NaN,NaN,NaN,Replaces ETRF90 (code 7917). Replaced by ETRF92 (code 7921).,"IAG Subcommision for the European Reference Frame (EUREF, http://etrs89.ensg.ign.fr/) and Boucher and Altamimi ""Memo : Specifications for reference frame fixing in the analysis of a EUREF GPS campaign"" (http://etrs89.ensg.ign.fr/memo-V8.pdf)",EPSG,17-7-2019,2015.013 2019.038,1,0
7921,"ETRF92",NaN,geographic 3D,6423,1181,7920,15592,NaN,NaN,NaN,Replaces ETRF91 (code 7919). Replaced by ETRF93 (code 7923).,"IAG Subcommision for the European Reference Frame (EUREF, http://etrs89.ensg.ign.fr/) and Boucher and Altamimi ""Memo : Specifications for reference frame fixing in the analysis of a EUREF GPS campaign"" (http://etrs89.ensg.ign.fr/memo-V8.pdf)",EPSG,17-7-2019,2015.013 2019.038,1,0
7923,"ETRF93",NaN,geographic 3D,6423,1182,7922,15592,NaN,NaN,NaN,Replaces ETRF92 (code 7921). Replaced by ETRF94 (code 7925).,"IAG Subcommision for the European Reference Frame (EUREF, http://etrs89.ensg.ign.fr/) and Boucher and Altamimi ""Memo : Specifications for reference frame fixing in the analysis of a EUREF GPS campaign"" (http://etrs89.ensg.ign.fr/memo-V8.pdf)",EPSG,17-7-2019,2015.013 2019.038,1,0
7925,"ETRF94",NaN,geographic 3D,6423,1183,7924,15592,NaN,NaN,NaN,Replaces ETRF93 (code 7923). Replaced by ETRF96 (code 7927).,"IAG Subcommision for the European Reference Frame (EUREF, http://etrs89.ensg.ign.fr/) and Boucher and Altamimi ""Memo : Specifications for reference frame fixing in the analysis of a EUREF GPS campaign"" (http://etrs89.ensg.ign.fr/memo-V8.pdf)",EPSG,17-7-2019,2015.013 2019.038,1,0
7927,"ETRF96",NaN,geographic 3D,6423,1184,7926,15592,NaN,NaN,NaN,Replaces ETRF94 (code 7925). Replaced by ETRF97 (code 7929).,"IAG Subcommision for the European Reference Frame (EUREF, http://etrs89.ensg.ign.fr/) and Boucher and Altamimi ""Memo : Specifications for reference frame fixing in the analysis of a EUREF GPS campaign"" (http://etrs89.ensg.ign.fr/memo-V8.pdf)",EPSG,17-7-2019,2015.013 2019.038,1,0
7929,"ETRF97",NaN,geographic 3D,6423,1185,7928,15592,NaN,NaN,NaN,Replaces ETRF96 (code 7927). Replaced by ETRF2000 (code 7931).,"IAG Subcommision for the European Reference Frame (EUREF, http://etrs89.ensg.ign.fr/) and Boucher and Altamimi ""Memo : Specifications for reference frame fixing in the analysis of a EUREF GPS campaign"" (http://etrs89.ensg.ign.fr/memo-V8.pdf)",EPSG,17-7-2019,2015.013 2019.038,1,0
7931,"ETRF2000",NaN,geographic 3D,6423,1186,7930,15592,NaN,NaN,NaN,"Replaces ETRF97 (code 7929). On the publication of ETRF2005 (code 8399),  the EUREF Technical Working Group recommended that ETRF2000 be the realization of ETRS89. ETRF2014 (code 8403) is technically superior to all earlier realizations of ETRS89.","IAG Subcommision for the European Reference Frame (EUREF, http://etrs89.ensg.ign.fr/) and Boucher and Altamimi ""Memo : Specifications for reference frame fixing in the analysis of a EUREF GPS campaign"" (http://etrs89.ensg.ign.fr/memo-V8.pdf)",EPSG,17-7-2019,2015.013 2018.008 2019.038,1,0
8399,"ETRF2005",NaN,geographic 3D,6423,1204,8397,15592,NaN,NaN,NaN,"On publication in 2007 of this CRS, the EUREF Technical Working Group recommended that ETRF2000 (EPSG code 7931) remained as the preferred realization of ETRS89. Replaced by ETRF2014 (code 8403).","Boucher and Altamimi ""Memo : Specifications for reference frame fixing"" v8 and EUREF Technical Note 1: Relationship and Transformation between the International and European Terrestrial Reference Systems, Nov. 16, 2017.",EPSG,17-7-2019,2018.008 2019.038,1,0
8403,"ETRF2014",NaN,geographic 3D,6423,1206,8401,15592,NaN,NaN,NaN,Replaces ETRF2005 (code 8399). ETRF2014 is technically superior to ETRF2000 but ETRF2000 and other previous realizations may be preferred for backward compatibility reasons. Differences between ETRF2014 and ETRF2000 can reach 7cm.,"EUREF Technical Note 1: Relationship and Transformation between the International and European Terrestrial Reference Systems, November 16, 2017.",EPSG,5-2-2021,2018.008 2021.008,1,0
5592,"FEH2010",NaN,geographic 3D,6423,1078,5591,15592,NaN,NaN,NaN,NaN,Femern A/S.,EPSG,23-9-2011,2011.083,1,0
4939,"GDA94",NaN,geographic 3D,6423,6283,4938,15592,NaN,NaN,NaN,NaN,Australian Surveying and Land Information Group Internet WWW page.,EPSG,17-9-2019,2007.079 2011.004 2014.005 2019.033,1,0
5245,"GDBD2009",NaN,geographic 3D,6423,1056,5244,15592,NaN,NaN,NaN,NaN,"Survey Department, Brunei.",EPSG,31-8-2010,2010.057,1,0
7843,"GDA2020",NaN,geographic 3D,6423,1168,7842,15592,NaN,NaN,NaN,NaN,"Geodesy Section, Geoscience Australia.",EPSG,17-9-2019,2016.023 2019.033,1,0
4909,"GR96",NaN,geographic 3D,6423,6747,4908,15592,NaN,NaN,NaN,NaN,"Kort & Matrikelstyrelsen (KMS), Copenhagen.",EPSG,27-8-2007,2007.079,1,0
4921,"GDM2000",NaN,geographic 3D,6423,6742,4920,15592,NaN,NaN,NaN,NaN,GDM2000 Technical Manual; Department of Survey and Mapping Malaysia. www.jupem.gov.my,EPSG,27-8-2007,2007.079,1,0
4941,"Hartebeesthoek94",NaN,geographic 3D,6423,6148,4940,15592,NaN,NaN,NaN,NaN,Directorate of Surveys and Mapping; http://w3sli.wcape.gov.za/surveys/mapping/wgs84.htm,EPSG,14-1-2019,2007.079 2018.060,1,0
7682,"GSK-2011",NaN,geographic 3D,6423,1159,7681,15592,NaN,NaN,NaN,NaN,"Parametry Zemli 1990 Reference Document, Military Topgraphic Department (VTU) of the General Staff of Armed Forces of the Russian Federation.",EPSG,25-1-2016,2015.055,1,0
4889,"HTRS96",NaN,geographic 3D,6423,6761,4888,15592,NaN,NaN,NaN,NaN,State Geodetic Administration of the Republic of Croatia.,EPSG,29-9-2007,NaN,1,0
6982,"IG05 Intermediate CRS",NaN,geographic 3D,6423,1142,6981,15592,NaN,NaN,NaN,Intermediate system not used for spatial referencing - use IGD05 (CRS code 6979).,Survey of Israel.,EPSG,19-11-2014,2014.041,1,0
6989,"IG05/12 Intermediate CRS",NaN,geographic 3D,6423,1144,6988,15592,NaN,NaN,NaN,Intermediate system not used for spatial referencing - use IGD05/12 (CRS code 6986).,Survey of Israel.,EPSG,19-11-2014,2014.041,1,0
8426,"Hong Kong Geodetic CS",NaN,geographic 3D,6423,1209,8425,15592,NaN,NaN,NaN,"Locally sometimes referred to as ITRF96 or WGS 84, these are not strictly correct.","Survey and Mapping Office, Lands Department.",EPSG,8-2-2018,2018.011,1,0
9008,"IGb00",NaN,geographic 3D,6423,1246,9007,15592,NaN,NaN,NaN,"Adopted by the International GNSS Service (IGS) from 2004-01-11 through 2006-11-04. Replaces IGS00, replaced by IGS05 (CRS codes 9005 and 9011). For all practical purposes IGb00 is equivalent to ITRF2000.",International GNSS Service (IGS).,EPSG,17-5-2019,2019.031,1,0
9016,"IGb08",NaN,geographic 3D,6423,1248,9015,15592,NaN,NaN,NaN,"Adopted by the International GNSS Service (IGS) from 2012-10-07 through 2017-01-28. Replaces IGS08, replaced by IGS14 (CRS codes 9013 and 9018). For all practical purposes IGb08 is equivalent to ITRF2008.",International GNSS Service (IGS).,EPSG,17-5-2019,2019.031,1,0
3888,"IGRS",NaN,geographic 3D,6423,1029,3887,15592,NaN,NaN,NaN,NaN,"Survey Division, Ministry of Water Resources (MoWR).",EPSG,3-2-2009,2009.003,1,0
4983,"IGM95",NaN,geographic 3D,6423,6670,4982,15592,NaN,NaN,NaN,Replaced by RDN2008 (CRS code 6705) from 2011-11-10.,ENI,EPSG,14-12-2020,2004.201 2007.079 2011.004 2014.002 2020.109,1,0
6979,"IGD05",NaN,geographic 3D,6423,1143,6978,15592,NaN,NaN,NaN,Replaced by IGD05/12 (CRS code 6986).,Survey of Israel.,EPSG,7-11-2014,2014.041 2015.020,1,1
6986,"IGD05/12",NaN,geographic 3D,6423,1145,6985,15592,NaN,NaN,NaN,Replaces IGD05 (CRS code 6979).,Survey of Israel.,EPSG,7-11-2014,2014.041 2015.020,1,1
7135,"IGD05",NaN,geographic 3D,6423,1114,7134,15592,NaN,NaN,NaN,Replaced by IGD05/12 (CRS code 7138).,Survey of Israel.,EPSG,18-6-2015,2015.020 2020.022,1,0
7138,"IGD05/12",NaN,geographic 3D,6423,1115,7137,15592,NaN,NaN,NaN,Replaces IGD05 (CRS code 7135).,Survey of Israel.,EPSG,18-6-2015,2015.020,1,0
9002,"IGS97",NaN,geographic 3D,6423,1244,9001,15592,NaN,NaN,NaN,Adopted by the International GNSS Service (IGS) from 2000-06-04 through 2001-12-01. Replaced by IGS00 (CRS code 9005). For all practical purposes IGS97 is equivalent to ITRF97.,International GNSS Service (IGS).,EPSG,17-5-2019,2019.031,1,0
9005,"IGS00",NaN,geographic 3D,6423,1245,9004,15592,NaN,NaN,NaN,"Adopted by the International GNSS Service (IGS) from 2001-12-02 through 2004-01-10. Replaces IGS97, replaced by IGb00 (CRS codes 9002 and 9008). For all practical purposes IGS00 is equivalent to ITRF2000.",International GNSS Service (IGS).,EPSG,17-5-2019,2019.031,1,0
9011,"IGS05",NaN,geographic 3D,6423,1247,9010,15592,NaN,NaN,NaN,"Adopted by the International GNSS Service (IGS) from 2006-11-05 through 2011-04-16. Replaces IGb00, replaced by IGS08 (CRS codes 9008 and 9013). For all practical purposes IGS05 is equivalent to ITRF2005.",International GNSS Service (IGS).,EPSG,17-5-2019,2019.031,1,0
9013,"IGS08",NaN,geographic 3D,6423,1141,6934,15592,NaN,NaN,NaN,Used for products from International GNSS Service (IGS) analysis centres from 2011-04-17 through 2012-10-06. Replaces IGS05 (code 9011). Replaced by IGb08 (code 9016). For most practical purposes IGS08 is equivalent to ITRF2008.,International GNSS Service (IGS).,EPSG,17-5-2019,2019.031,1,0
9018,"IGS14",NaN,geographic 3D,6423,1191,8227,15592,NaN,NaN,NaN,"Used for products from the International GNSS Service (IGS) from 2017-01-29 to 2020-05-16. Replaces IGb08 (code 9016), replaced by IGb14 (code 9379). For most practical purposes IGS14 is equivalent to ITRF2014.",International GNSS Service (IGS).,EPSG,17-6-2020,2019.031 2020.047,1,0
9379,"IGb14",NaN,geographic 3D,6423,1272,9378,15592,NaN,NaN,NaN,Used for products from the International GNSS Service (IGS) from 2020-05-17. Replaces IGS14 (code 9018). For most practical purposes IGb14 is equivalent to ITRF2014.,International GNSS Service (IGS).,EPSG,10-6-2020,2020.047,1,0
4895,"JAD2001",NaN,geographic 3D,6423,6758,4894,15592,NaN,NaN,NaN,NaN,National Land Agency.,EPSG,30-5-2013,2007.079 2013.026,1,0
4943,"IRENET95",NaN,geographic 3D,6423,6173,4942,15592,NaN,NaN,NaN,NaN,Ordnance Survey of Ireland,EPSG,5-1-2012,2007.079 2011.004 2011.082,1,0
4945,"ISN93",NaN,geographic 3D,6423,6659,4944,15592,NaN,NaN,NaN,Replaced by ISN2004 (CRS code 5323).,Landmaelingar Islands (National Survey of Iceland).,EPSG,12-11-2010,2007.079 2010.101,1,0
5323,"ISN2004",NaN,geographic 3D,6423,1060,5322,15592,NaN,NaN,NaN,Replaces ISN93 (CRS code 4945).,Landmaelingar Islands (National Land Survey of Iceland). http://www.lmi.is,EPSG,10-11-2010,2010.101,1,0
7900,"ITRF88",NaN,geographic 3D,6423,6647,4910,15592,NaN,NaN,NaN,Replaced by ITRF89 (code 7901).,IOGP.,EPSG,17-5-2019,2016.041 2019.031,1,0
7901,"ITRF89",NaN,geographic 3D,6423,6648,4911,15592,NaN,NaN,NaN,Replaces ITRF88 (code 7900). Replaced by ITRF90 (code 7902).,IOGP.,EPSG,17-5-2019,2016.041 2019.031,1,0
7902,"ITRF90",NaN,geographic 3D,6423,6649,4912,15592,NaN,NaN,NaN,Replaces ITRF89 (code 7901). Replaced by ITRF91 (code 7903).,IOGP.,EPSG,17-5-2019,2016.041 2019.031,1,0
7903,"ITRF91",NaN,geographic 3D,6423,6650,4912,15592,NaN,NaN,NaN,Replaces ITRF90 (code 7902). Replaced by ITRF92 (code 7904).,IOGP.,EPSG,17-5-2019,2016.041 2019.031,1,0
7904,"ITRF92",NaN,geographic 3D,6423,6651,4914,15592,NaN,NaN,NaN,Replaces ITRF91 (code 7903). Replaced by ITRF93 (code 7905).,IOGP.,EPSG,17-5-2019,2016.041 2019.031,1,0
7905,"ITRF93",NaN,geographic 3D,6423,6652,4915,15592,NaN,NaN,NaN,Replaces ITRF92 (code 7904). Replaced by ITRF94 (code 7906).,IOGP.,EPSG,17-5-2019,2016.041 2019.031,1,0
7906,"ITRF94",NaN,geographic 3D,6423,6653,4916,15592,NaN,NaN,NaN,Replaces ITRF93 (code 7905). Replaced by ITRF96 (code 7907).,IOGP.,EPSG,17-5-2019,2016.041 2019.031,1,0
7907,"ITRF96",NaN,geographic 3D,6423,6654,4917,15592,NaN,NaN,NaN,Replaces ITRF94 (code 7906). Replaced by ITRF97 (code 7908).,IOGP.,EPSG,17-5-2019,2016.041 2019.031,1,0
7908,"ITRF97",NaN,geographic 3D,6423,6655,4918,15592,NaN,NaN,NaN,Replaces ITRF96 (code 7907). Replaced by ITRF2000 (code 7909).,IOGP.,EPSG,17-5-2019,2016.041 2019.031,1,0
7909,"ITRF2000",NaN,geographic 3D,6423,6656,4919,15592,NaN,NaN,NaN,Replaces ITRF97 (code 7908). Replaced by ITRF2005 (code 7910).,IOGP.,EPSG,17-5-2019,2016.041 2019.031,1,0
7910,"ITRF2005",NaN,geographic 3D,6423,6896,4896,15592,NaN,NaN,NaN,Replaces ITRF2000 (code 7909). Replaced by ITRF2008 (code 7911).,IOGP.,EPSG,17-5-2019,2016.041 2019.031,1,0
7911,"ITRF2008",NaN,geographic 3D,6423,1061,5332,15592,NaN,NaN,NaN,Replaces ITRF2005 (code 7910). Replaced by ITRF2014 (code 7912).,IOGP.,EPSG,17-5-2019,2016.041 2019.031,1,0
7912,"ITRF2014",NaN,geographic 3D,6423,1165,7789,15592,NaN,NaN,NaN,Replaces ITRF2008 (code 7911).,IOGP.,EPSG,17-5-2019,2016.041 2019.023 2019.031,1,0
8085,"ISN2016",NaN,geographic 3D,6423,1187,8084,15592,NaN,NaN,NaN,Replaces ISN2004 (CRS code 5323) from September 2017.,Landmaelingar Islands (National Land Survey of Iceland). http://www.lmi.is,EPSG,25-5-2017,2017.016,1,0
4947,"JGD2000",NaN,geographic 3D,6423,6612,4946,15592,NaN,NaN,NaN,From 21st October 2011 replaced by JGD2011 (CRS code 6667).,Japanese Survey Federation.,EPSG,17-7-2019,2007.079 2013.063 2019.036,1,0
4927,"Korea 2000",NaN,geographic 3D,6423,6737,4926,15592,NaN,NaN,NaN,NaN,"Permanent Committee for GIS Infrastructure for Asia and the Pacific (PCGIAP), http://www.gsi.go.jp/PCGIAP",EPSG,27-8-2007,2007.079,1,0
9139,"KOSOVAREF01",NaN,geographic 3D,6423,1251,9138,15592,NaN,NaN,NaN,NaN,Kosovo Cadastral Agency (KCA).,EPSG,30-5-2019,2019.042,1,0
4482,"Mexico ITRF92",NaN,geographic 3D,6423,1042,4481,15592,NaN,NaN,NaN,Replaced by Mexico ITRF2008 (CRS code 6364) from December 2010.,National Realizations webpage on www.sirgas.org. See also www.fig.net/pub/cairo/papers/ts_13/ts13_03_hansen.pdf,EPSG,23-8-2013,2009.087 2010.090 2013.032,1,0
4925,"Mauritania 1999",NaN,geographic 3D,6423,6702,4924,15592,NaN,NaN,NaN,NaN,"Ministry of Works and Transport, Topography and Cartography Directive.",EPSG,27-8-2007,2007.079,1,0
5353,"MARGEN",NaN,geographic 3D,6423,1063,5352,15592,NaN,NaN,NaN,NaN,"Sistema de Referencia Geocentrico para las Americas: SIRGAS, Boletin Informativo No 12, Aug 2007 and www.sirgas.org/fileadmin/docs/Boletines/Bol12/09_Actividades_SIRGAS_en_Bolivia_Herbas.pdf by Instituto Geográfico Militar de Bolivia, June 2007.",EPSG,20-3-2011,2011.018,1,0
6364,"Mexico ITRF2008",NaN,geographic 3D,6423,1120,6363,15592,NaN,NaN,NaN,Replaces Mexico ITRF92 (CRS code 4482) from December 2010.,"INEGI, http://www.inegi.org.mx",EPSG,4-8-2013,2013.032,1,0
9267,"MGI",NaN,geographic 3D,6423,6312,9266,15592,NaN,NaN,NaN,Created retrospectively to support geoid model based on Bessel ellipsoid.,Bundesamt für Eich- und Vermessungswesen (BEV).,EPSG,23-11-2019,2019.085,1,0
4017,"MOLDREF99",NaN,geographic 3D,6423,1032,4000,15592,NaN,NaN,NaN,NaN,State Agency for Land Relations & Cadastre.,EPSG,11-5-2009,2009.026,1,0
4953,"Moznet",NaN,geographic 3D,6423,6130,4952,15592,NaN,NaN,NaN,NaN,Direcção Nacional de Geografia e Cadastral (DINAGECA).,EPSG,27-8-2007,2007.079,1,0
6667,"JGD2011",NaN,geographic 3D,6423,1128,6666,15592,NaN,NaN,NaN,Replaces JGD2000 (CRS code 4947) with effect from 21st October 2011.,"Geodetic Department, Geospatial Information Authority of Japan (GSI).",EPSG,17-7-2019,2013.063 2019.036,1,0
4900,"LGD2006",NaN,geographic 3D,6423,6754,4899,15592,NaN,NaN,NaN,NaN,Survey Department of Libya.,EPSG,27-8-2007,2007.079,1,0
4949,"LKS92",NaN,geographic 3D,6423,6661,4948,15592,NaN,NaN,NaN,NaN,Latvijas Republikas Valsts zemes dienests (State Land Service of the Republic of Latvia) via EuroGeographics. http://crs.bkg.bund.de/crs-eu,EPSG,27-8-2007,2007.079,1,0
4991,"Lao 1993",NaN,geographic 3D,6423,6677,4990,15592,NaN,NaN,NaN,Replaced by Lao 1997. Lao 1993 coordinate values are within 1m of Lao 1997 values.,National Geographic Department,EPSG,27-8-2007,2007.079,1,0
4993,"Lao 1997",NaN,geographic 3D,6423,6678,4992,15592,NaN,NaN,NaN,Replaces Lao 1993. Lao 1993 coordinate values are within 1m of Lao 1997 values.,National Geographic Department,EPSG,27-8-2007,2007.079,1,0
7685,"Kyrg-06",NaN,geographic 3D,6423,1160,7684,15592,NaN,NaN,NaN,NaN,National Statistical Committee of the Kyrgyz Republic.,EPSG,17-12-2015,2015.064,1,0
9332,"KSA-GRF17",NaN,geographic 3D,6423,1268,9331,15592,NaN,NaN,NaN,NaN,General Commission for Survey (GCS).,EPSG,29-12-2019,2019.098,1,0
4951,"LKS94",NaN,geographic 3D,6423,6126,4950,15592,NaN,NaN,NaN,NaN,EuroGeographics; http://crs.bkg.bund.de/crs-eu/,EPSG,27-8-2007,2007.079,1,0
4997,"MAGNA-SIRGAS",NaN,geographic 3D,6423,6686,4996,15592,NaN,NaN,NaN,NaN,Instituto Geografico Agustin Codazzi (IGAC) publication "Aspectos prácticos de la adopción del Marco Geocéntrico Nacional de Referencia MAGNA-SIRGAS como datum oficial de Colombia". http://www.igac.gov.co/MAGNAWEB/DocumentosMAGNA.htm,EPSG,25-1-2011,2007.060 2007.079 2011.004,1,0
8430,"Macao 2008",NaN,geographic 3D,6423,1208,8429,15592,NaN,NaN,NaN,"Locally sometimes referred to as ITRF2005, this is not strictly correct.",Directorate of Cartographic and Cadastral Services (DSCC).,EPSG,8-2-2018,2018.011,1,0
8817,"MTRF-2000",NaN,geographic 3D,6423,1218,8816,15592,NaN,NaN,NaN,NaN,"Alomar et al ""GNSS and The Intersection of Geodesy and The Cadastre in Kingdom of Saudi Arabia"", World Cadastre Summit, Istanbul, 20-25 April, 2015.",EPSG,29-8-2018,2018.045,1,0
5370,"MACARIO SOLIS",NaN,geographic 3D,6423,1066,5368,15592,NaN,NaN,NaN,Densification of SIRGAS 2000 within Panama.,Details taken from summary on national networks list on www.sirgas.org website.,EPSG,20-3-2011,2011.018,1,0
9546,"LTF2004(G)",NaN,geographic 3D,6423,1295,9545,15592,NaN,NaN,NaN,NaN,TELT via IGN France.,EPSG,13-1-2021,2020.108,1,0
6319,"NAD83(2011)",NaN,geographic 3D,6423,1116,6317,15592,NaN,NaN,NaN,Note: this CRS includes longitudes which are POSITIVE EAST. Replaces NAD83(CORS96) and NAD83(NSRS2007) (CRS codes 6782 and 4893).,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,17-9-2019,2013.022 2014.029 2019.035,1,0
8231,"NAD83(CSRS96)",NaN,geographic 3D,6423,1192,8230,15592,NaN,NaN,NaN,Adopted by the Canadian federal government from 1996-01-01. Replaced by NAD83(CSRS)v2 (CRS code 8235). Note: this CRS includes longitudes which are POSITIVE EAST.,"Geodetic Survey Division, Natural Resources Canada.",EPSG,17-9-2019,2017.006 2019.034,1,0
8235,"NAD83(CSRS)v2",NaN,geographic 3D,6423,1193,8233,15592,NaN,NaN,NaN,"Adopted by the Canadian federal government from 1998-01-01 and by the provincial governments of British Columbia, New Brunswick, Prince Edward Island and Quebec. Replaces NAD83(CSRS96). Replaced by NAD83(CSRS)v3 (code 8239). Longitudes are POSITIVE EAST.","Geodetic Survey Division, Natural Resources Canada.",EPSG,17-9-2019,2017.006 2019.034,1,0
