ALIAS CODE,OBJECT_TABLE_NAME,OBJECT_CODE,NAMING_SYSTEM_CODE,"ALIAS",REMARKS
5926,Coordinate_Operation,1226,1039,"SCK",NaN
4322,Coordinate_Operation,6914,1039,"SEI",NaN
6141,Coordinate_Operation,1965,1039,"SGM",NaN
5917,Coordinate_Operation,15798,1039,"SHB",NaN
5921,Coordinate_Operation,1581,1039,"SIR",NaN
5928,Coordinate_Operation,15820,1039,"SAE",NaN
5933,Coordinate_Operation,1865,1039,"SAN-A",NaN
5934,Coordinate_Operation,1866,1039,"SAN-B",NaN
5935,Coordinate_Operation,1867,1039,"SAN-C",NaN
5936,Coordinate_Operation,1868,1039,"SAN-D",NaN
6157,Coordinate_Operation,6974,1039,"SAN-D1",NaN
6159,Coordinate_Operation,6975,1039,"SAN-D2",NaN
6161,Coordinate_Operation,6976,1039,"SAN-D3",NaN
6163,Coordinate_Operation,6977,1039,"SAN-D4",NaN
5937,Coordinate_Operation,1869,1039,"SAN-E",NaN
5938,Coordinate_Operation,1870,1039,"SAN-F",NaN
5940,Coordinate_Operation,1872,1039,"SAN-G",NaN
5930,Coordinate_Operation,1873,1039,"SAN-H",NaN
5931,Coordinate_Operation,1874,1039,"SAN-I",NaN
5939,Coordinate_Operation,1871,1039,"SAN-J",NaN
5932,Coordinate_Operation,1875,1039,"SAN-K",NaN
5924,Coordinate_Operation,1876,1039,"SAN-L",NaN
5929,Coordinate_Operation,1864,1039,"SAN-M",NaN
6101,Coordinate_Operation,1885,1039,"SAO",NaN
5947,Coordinate_Operation,15996,1039,"SPK-A",NaN
5945,Coordinate_Operation,15998,1039,"SPK-C",NaN
5949,Coordinate_Operation,1290,1039,"SPK-D",NaN
5950,Coordinate_Operation,1291,1039,"SPK-E",NaN
5944,Coordinate_Operation,15999,1039,"SPK-F",NaN
5948,Coordinate_Operation,15497,1039,"SPK-G",NaN
4128,Coordinate_Operation,6899,1039,"SPK-H",NaN
6134,Coordinate_Operation,1923,1039,"SPX",NaN
5923,Coordinate_Operation,1614,1039,"SRL",NaN
5915,Coordinate_Operation,1227,1039,"TAN",NaN
5906,Coordinate_Operation,15816,1039,"TDC",NaN
4390,Coordinate_Operation,6901,1039,"TEC",NaN
5914,Coordinate_Operation,15795,1039,"TRN",NaN
5913,Coordinate_Operation,1228,1039,"TIL",NaN
4500,Coordinate_Operation,6902,1039,"TIN",NaN
5910,Coordinate_Operation,1231,1039,"TOY-A",NaN
5907,Coordinate_Operation,1305,1039,"TOY-B",NaN
5909,Coordinate_Operation,1232,1039,"TOY-B",NaN
5908,Coordinate_Operation,1233,1039,"TOY-C",NaN
5911,Coordinate_Operation,1230,1039,"TOY-M",NaN
5902,Coordinate_Operation,1294,1039,"VOI",NaN
5985,Coordinate_Operation,1255,1039,"VOR",NaN
5900,Coordinate_Operation,15823,1039,"WAK",NaN
5898,Coordinate_Operation,1234,1039,"YAC",NaN
4537,Coordinate_Operation,6903,1039,"YOF",NaN
5893,Coordinate_Operation,1235,1039,"ZAN",NaN
9121,Coordinate_Operation,9109,1046,"460",NaN
8092,Coordinate_Operation,6292,1046,"461",NaN
8520,Coordinate_Operation,5657,1046,"462",NaN
9074,Coordinate_Operation,8262,1046,"463",NaN
9277,Coordinate_Operation,9227,1046,"463",NaN
9330,Coordinate_Operation,9246,1046,"464",NaN
8494,Coordinate_Operation,6280,1046,"465",NaN
8958,Coordinate_Operation,8864,1046,"466",NaN
8045,Coordinate_Operation,6299,1046,"468",NaN
9327,Coordinate_Operation,9244,1046,"469",NaN
32837,Coordinate_Operation,3859,1046,"470",NaN
9221,Coordinate_Operation,9166,1046,"471",NaN
9313,Coordinate_Operation,9239,1046,"472",NaN
8490,Coordinate_Operation,6279,1046,"474",NaN
9046,Coordinate_Operation,8256,1046,"477",NaN
8882,Coordinate_Operation,7944,1046,"478",NaN
8884,Coordinate_Operation,7934,1046,"479",NaN
9032,Coordinate_Operation,9085,1046,"481",NaN
9021,Coordinate_Operation,7840,1046,"483",NaN
8502,Coordinate_Operation,6277,1046,"486",NaN
9119,Coordinate_Operation,9106,1046,"487",NaN
9076,Coordinate_Operation,8264,1046,"489",NaN
8204,Coordinate_Operation,9023,1046,"490",NaN
8028,Coordinate_Operation,7790,1046,"491",NaN
8904,Coordinate_Operation,7667,1046,"492",NaN
8498,Coordinate_Operation,8049,1046,"493",NaN
8079,Coordinate_Operation,6284,1046,"494",NaN
8506,Coordinate_Operation,6315,1046,"495",NaN
8504,Coordinate_Operation,6278,1046,"497",NaN
8984,Coordinate_Operation,8556,1046,"498",NaN
8082,Coordinate_Operation,8071,1046,"499",NaN
8950,Coordinate_Operation,8673,1046,"500",NaN
9150,Coordinate_Operation,9121,1046,"501",NaN
32885,Coordinate_Operation,7650,1046,"502",NaN
9115,Coordinate_Operation,9105,1046,"503",NaN
8285,Coordinate_Operation,9035,1046,"504",NaN
9060,Coordinate_Operation,9089,1046,"505",NaN
8894,Coordinate_Operation,7932,1046,"506",NaN
8071,Coordinate_Operation,6295,1046,"507",NaN
8919,Coordinate_Operation,10084,1046,"508",NaN
8896,Coordinate_Operation,7941,1046,"509",NaN
32877,Coordinate_Operation,7648,1046,"510",NaN
9104,Coordinate_Operation,9107,1046,"511",NaN
8964,Coordinate_Operation,8862,1046,"514",NaN
8948,Coordinate_Operation,6326,1046,"515",NaN
9191,Coordinate_Operation,9160,1046,"516",NaN
9002,Coordinate_Operation,6864,1046,"518",NaN
9225,Coordinate_Operation,9171,1046,"519",NaN
8508,Coordinate_Operation,8445,1046,"521",NaN
9070,Coordinate_Operation,8260,1046,"522",NaN
9295,Coordinate_Operation,9236,1046,"523",NaN
8996,Coordinate_Operation,6866,1046,"524",NaN
8067,Coordinate_Operation,6286,1046,"526",NaN
8902,Coordinate_Operation,7951,1046,"527",NaN
9090,Coordinate_Operation,1605,1046,"528",NaN
9129,Coordinate_Operation,9111,1046,"529",NaN
9253,Coordinate_Operation,9176,1046,"530",NaN
8966,Coordinate_Operation,8551,1046,"531",NaN
8930,Coordinate_Operation,7971,1046,"532",NaN
8062,Coordinate_Operation,8074,1046,"533",NaN
32705,Coordinate_Operation,1804,1046,"534",NaN
9148,Coordinate_Operation,9125,1046,"535",NaN
8861,Coordinate_Operation,7938,1046,"537",NaN
9203,Coordinate_Operation,9162,1046,"538",NaN
8512,Coordinate_Operation,8446,1046,"539",NaN
8156,Coordinate_Operation,9024,1046,"540",NaN
8932,Coordinate_Operation,7970,1046,"541",NaN
8538,Coordinate_Operation,8887,1046,"543",NaN
8064,Coordinate_Operation,6296,1046,"544",NaN
8888,Coordinate_Operation,7943,1046,"545",NaN
8496,Coordinate_Operation,6313,1046,"546",NaN
8073,Coordinate_Operation,6285,1046,"548",NaN
8100,Coordinate_Operation,6281,1046,"550",NaN
8988,Coordinate_Operation,8555,1046,"551",NaN
8031,Coordinate_Operation,8079,1046,"552",NaN
8052,Coordinate_Operation,6298,1046,"553",NaN
9078,Coordinate_Operation,8265,1046,"554",NaN
8876,Coordinate_Operation,7936,1046,"555",NaN
9315,Coordinate_Operation,9240,1046,"556",NaN
9125,Coordinate_Operation,9110,1046,"558",NaN
8982,Coordinate_Operation,8550,1046,"559",NaN
8978,Coordinate_Operation,8669,1046,"561",NaN
9094,Coordinate_Operation,1463,1046,"562",NaN
8522,Coordinate_Operation,8448,1046,"563",NaN
9064,Coordinate_Operation,8257,1046,"564",NaN
8994,Coordinate_Operation,7808,1046,"565",NaN
8990,Coordinate_Operation,7807,1046,"566",NaN
9068,Coordinate_Operation,8259,1046,"567",NaN
9082,Coordinate_Operation,1948,1046,"568",NaN
8500,Coordinate_Operation,6276,1046,"569",NaN
9131,Coordinate_Operation,9118,1046,"570",NaN
9152,Coordinate_Operation,1573,1046,"571",NaN
9113,Coordinate_Operation,9108,1046,"572",NaN
9142,Coordinate_Operation,9119,1046,"574",NaN
8970,Coordinate_Operation,8863,1046,"575",NaN
9135,Coordinate_Operation,9116,1046,"576",NaN
8908,Coordinate_Operation,7668,1046,"577",NaN
8042,Coordinate_Operation,8077,1046,"578",NaN
8206,Coordinate_Operation,9025,1046,"579",NaN
9227,Coordinate_Operation,9168,1046,"580",NaN
9133,Coordinate_Operation,9112,1046,"581",NaN
9026,Coordinate_Operation,9084,1046,"582",NaN
9066,Coordinate_Operation,8258,1046,"583",NaN
9088,Coordinate_Operation,1604,1046,"584",NaN
8928,Coordinate_Operation,15781,1046,"585",NaN
9250,Coordinate_Operation,9175,1046,"587",NaN
8676,Coordinate_Operation,9235,1046,"588",NaN
9008,Coordinate_Operation,1566,1046,"590",NaN
8035,Coordinate_Operation,8078,1046,"591",NaN
8956,Coordinate_Operation,8661,1046,"592",NaN
8069,Coordinate_Operation,8073,1046,"593",NaN
8992,Coordinate_Operation,7809,1046,"594",NaN
8098,Coordinate_Operation,6291,1046,"595",NaN
33028,Coordinate_Operation,9247,1046,"596",NaN
9238,Coordinate_Operation,9181,1046,"597",NaN
8524,Coordinate_Operation,8451,1046,"598",NaN
8962,Coordinate_Operation,8868,1046,"599",NaN
9123,Coordinate_Operation,9115,1046,"601",NaN
8096,Coordinate_Operation,8069,1046,"603",NaN
8998,Coordinate_Operation,6865,1046,"604",NaN
8968,Coordinate_Operation,8865,1046,"605",NaN
8915,Coordinate_Operation,7670,1046,"606",NaN
8094,Coordinate_Operation,7814,1046,"607",NaN
8921,Coordinate_Operation,10084,1046,"608",NaN
33045,Coordinate_Operation,9241,1046,"609",NaN
8960,Coordinate_Operation,8866,1046,"610",NaN
8305,Coordinate_Operation,9038,1046,"611",NaN
8878,Coordinate_Operation,7945,1046,"612",NaN
8892,Coordinate_Operation,7942,1046,"615",NaN
9154,Coordinate_Operation,9122,1046,"616",NaN
32864,Coordinate_Operation,6327,1046,"617",NaN
9158,Coordinate_Operation,9123,1046,"618",NaN
8048,Coordinate_Operation,6289,1046,"623",NaN
9223,Coordinate_Operation,9167,1046,"624",NaN
9319,Coordinate_Operation,9242,1046,"625",NaN
8085,Coordinate_Operation,6293,1046,"627",NaN
9323,Coordinate_Operation,9243,1046,"628",NaN
8857,Coordinate_Operation,7948,1046,"631",NaN
9229,Coordinate_Operation,9169,1046,"632",NaN
8518,Coordinate_Operation,5656,1046,"633",NaN
8289,Coordinate_Operation,9033,1046,"635",NaN
9241,Coordinate_Operation,9173,1046,"636",NaN
9092,Coordinate_Operation,1313,1046,"637",NaN
9160,Coordinate_Operation,1575,1046,"638",NaN
9016,Coordinate_Operation,1568,1046,"640",NaN
9140,Coordinate_Operation,9117,1046,"642",NaN
9146,Coordinate_Operation,9120,1046,"643",NaN
8923,Coordinate_Operation,3858,1046,"644",NaN
8087,Coordinate_Operation,6283,1046,"645",NaN
8060,Coordinate_Operation,6287,1046,"646",NaN
9299,Coordinate_Operation,9237,1046,"647",NaN
9084,Coordinate_Operation,1949,1046,"648",NaN
8510,Coordinate_Operation,8444,1046,"649",NaN
8890,Coordinate_Operation,7933,1046,"650",NaN
8075,Coordinate_Operation,8072,1046,"653",NaN
9117,Coordinate_Operation,9113,1046,"654",NaN
8847,Coordinate_Operation,7949,1046,"655",NaN
8942,Coordinate_Operation,7647,1046,"656",NaN
8532,Coordinate_Operation,1803,1046,"657",NaN
8952,Coordinate_Operation,8552,1046,"658",NaN
9127,Coordinate_Operation,9114,1046,"659",NaN
8050,Coordinate_Operation,8076,1046,"660",NaN
8917,Coordinate_Operation,7672,1046,"661",NaN
8089,Coordinate_Operation,8070,1046,"662",NaN
9086,Coordinate_Operation,1603,1046,"663",NaN
9218,Coordinate_Operation,9165,1046,"664",NaN
8077,Coordinate_Operation,6294,1046,"665",NaN
9247,Coordinate_Operation,9174,1046,"666",NaN
8972,Coordinate_Operation,8861,1046,"714",NaN
8054,Coordinate_Operation,6288,1046,"715",NaN
9226,Coordinate_Operation,9170,1046,"716",NaN
9199,Coordinate_Operation,9161,1046,"717",NaN
8492,Coordinate_Operation,6392,1046,"718",NaN
8184,Coordinate_Operation,9022,1046,"719",NaN
8037,Coordinate_Operation,6300,1046,"720",NaN
9072,Coordinate_Operation,8261,1046,"721",NaN
9235,Coordinate_Operation,9172,1046,"722",NaN
33295,Coordinate_Operation,9550,1046,"736",NaN
32701,Coordinate_Operation,9090,1046,"737",NaN
33324,Coordinate_Operation,9077,1046,"738",NaN
33322,Coordinate_Operation,9078,1046,"739",NaN
33316,Coordinate_Operation,9595,1046,"742",NaN
33476,Coordinate_Operation,9229,1046,"742",NaN
33318,Coordinate_Operation,9230,1046,"743",NaN
33320,Coordinate_Operation,9231,1046,"744",NaN
33517,Coordinate_Operation,8880,1046,"749",NaN
33495,Coordinate_Operation,8869,1046,"750",NaN
33497,Coordinate_Operation,8870,1046,"751",NaN
33499,Coordinate_Operation,8871,1046,"752",NaN
33501,Coordinate_Operation,8872,1046,"753",NaN
33503,Coordinate_Operation,8873,1046,"754",NaN
33505,Coordinate_Operation,8874,1046,"755",NaN
33507,Coordinate_Operation,8875,1046,"756",NaN
33509,Coordinate_Operation,8876,1046,"757",NaN
33511,Coordinate_Operation,8877,1046,"758",NaN
33513,Coordinate_Operation,8878,1046,"759",NaN
33515,Coordinate_Operation,8879,1046,"760",NaN
33493,Coordinate_Operation,8405,1046,"761",NaN
9215,Coordinate_Operation,9164,1046,"667",NaN
8974,Coordinate_Operation,8867,1046,"668",NaN
8130,Coordinate_Operation,9020,1046,"669",NaN
8033,Coordinate_Operation,6389,1046,"670",NaN
8900,Coordinate_Operation,5900,1046,"672",NaN
8170,Coordinate_Operation,9021,1046,"673",NaN
9305,Coordinate_Operation,9238,1046,"674",NaN
8986,Coordinate_Operation,8549,1046,"675",NaN
8871,Coordinate_Operation,7937,1046,"676",NaN
8514,Coordinate_Operation,8447,1046,"677",NaN
8898,Coordinate_Operation,7950,1046,"678",NaN
8851,Coordinate_Operation,7939,1046,"679",NaN
8058,Coordinate_Operation,6297,1046,"680",NaN
9019,Coordinate_Operation,4459,1046,"681",NaN
8934,Coordinate_Operation,7969,1046,"683",NaN
9137,Coordinate_Operation,9124,1046,"686",NaN
9038,Coordinate_Operation,9086,1046,"687",NaN
9062,Coordinate_Operation,9088,1046,"689",NaN
8039,Coordinate_Operation,6302,1046,"690",NaN
8056,Coordinate_Operation,8075,1046,"691",NaN
8293,Coordinate_Operation,9036,1046,"692",NaN
8880,Coordinate_Operation,7935,1046,"693",NaN
32703,Coordinate_Operation,1280,1046,"695",NaN
8954,Coordinate_Operation,8559,1046,"696",NaN
8865,Coordinate_Operation,7947,1046,"697",NaN
8944,Coordinate_Operation,7646,1046,"698",NaN
9080,Coordinate_Operation,1947,1046,"699",NaN
32881,Coordinate_Operation,7649,1046,"700",NaN
8516,Coordinate_Operation,8048,1046,"702",NaN
8873,Coordinate_Operation,7946,1046,"703",NaN
9209,Coordinate_Operation,9163,1046,"704",NaN
32707,Coordinate_Operation,15979,1046,"705",NaN
8913,Coordinate_Operation,7669,1046,"708",NaN
8910,Coordinate_Operation,7666,1046,"709",NaN
8980,Coordinate_Operation,8660,1046,"710",NaN
9013,Coordinate_Operation,1701,1046,"711",NaN
8906,Coordinate_Operation,9076,1046,"712",NaN
9054,Coordinate_Operation,9087,1046,"713",NaN
8325,Coordinate_Operation,8967,1046,"IGS14 to SIRGAS-CON SIR17P01 [SIRv1]",NaN
8491,Coordinate_Operation,6279,1046,"ITRF97 to GDA94 [GA v2]",NaN
9474,Coordinate_Operation,9461,1049,"AGQG 20191107",NaN
9480,Coordinate_Operation,9465,1049,"AGQG 20191107",NaN
33366,Coordinate_Operation,9693,1049,"AGQG 20201120",NaN
33336,Coordinate_Operation,9692,1049,"AGQG 20201120",NaN
9492,Coordinate_Operation,9467,1049,"AUSGeoid09",NaN
3438,Coordinate_Operation,5657,1049,"AUSGeoid09",NaN
3440,Coordinate_Operation,5656,1049,"AUSGeoid09",NaN
3442,Coordinate_Operation,8451,1049,"AUSGeoid2020",NaN
9486,Coordinate_Operation,9466,1049,"AUSGeoid2020",NaN
32790,Coordinate_Operation,6140,1049,"CBGM0811",NaN
33564,Coordinate_Operation,9602,1049,"CBGM0811",NaN
3913,Coordinate_Operation,9124,1049,"CGG2013",NaN
3915,Coordinate_Operation,9246,1049,"CGG2013",NaN
3914,Coordinate_Operation,9125,1049,"CGG2013a",NaN
33027,Coordinate_Operation,9247,1049,"CGG2013a",NaN
33561,Coordinate_Operation,9644,1049,"CGG2013a",NaN
3969,Coordinate_Operation,8362,1049,"DMQSK2014-E",NaN
3968,Coordinate_Operation,8361,1049,"DVRM05",NaN
3909,Coordinate_Operation,3858,1049,"EGM2008",NaN
33531,Coordinate_Operation,9618,1049,"EGM2008",NaN
33558,Coordinate_Operation,9704,1049,"EGM2008",NaN
32957,Coordinate_Operation,9617,1049,"EGM2008",NaN
32834,Coordinate_Operation,7891,1049,"EGM2008",NaN
32836,Coordinate_Operation,3859,1049,"EGM2008",NaN
32801,Coordinate_Operation,9410,1049,"EGM2008-REDNAP 2008",NaN
32803,Coordinate_Operation,9414,1049,"EGM2008-REDNAP 2008",NaN
32805,Coordinate_Operation,9413,1049,"EGM2008-REDNAP 2008",NaN
32807,Coordinate_Operation,9608,1049,"EGM2008-REDNAP 2008",NaN
32808,Coordinate_Operation,9411,1049,"EGM2008-REDNAP 2008",NaN
32810,Coordinate_Operation,9412,1049,"EGM2008-REDNAP 2008",NaN
32947,Coordinate_Operation,9606,1049,"EGM2008-REDNAP 2008",NaN
32948,Coordinate_Operation,9607,1049,"EGM2008-REDNAP 2008",NaN
32949,Coordinate_Operation,9609,1049,"EGM2008-REDNAP 2008",NaN
33528,Coordinate_Operation,9605,1049,"EGM2008-REDNAP 2008",NaN
33529,Coordinate_Operation,9612,1049,"EGM2008-REDNAP Canarias 2008",NaN
33530,Coordinate_Operation,9615,1049,"EGM2008-REDNAP Canarias 2008",NaN
32951,Coordinate_Operation,9611,1049,"EGM2008-REDNAP Canarias 2008",NaN
32953,Coordinate_Operation,9613,1049,"EGM2008-REDNAP Canarias 2008",NaN
32954,Coordinate_Operation,9614,1049,"EGM2008-REDNAP Canarias 2008",NaN
32956,Coordinate_Operation,9616,1049,"EGM2008-REDNAP Canarias 2008",NaN
32812,Coordinate_Operation,9421,1049,"EGM2008-REDNAP Canarias 2008",NaN
32815,Coordinate_Operation,9416,1049,"EGM2008-REDNAP Canarias 2008",NaN
32819,Coordinate_Operation,9417,1049,"EGM2008-REDNAP Canarias 2008",NaN
32821,Coordinate_Operation,9419,1049,"EGM2008-REDNAP Canarias 2008",NaN
32823,Coordinate_Operation,9420,1049,"EGM2008-REDNAP Canarias 2008",NaN
32825,Coordinate_Operation,9415,1049,"EGM2008-REDNAP Canarias 2008",NaN
33563,Coordinate_Operation,9610,1049,"EGM2008-REDNAP Canarias 2008",NaN
9418,Coordinate_Operation,9418,1049,"EGM2008-REDNAP Canarias 2008",NaN
3906,Coordinate_Operation,15781,1049,"EGM84",NaN
3908,Coordinate_Operation,10084,1049,"EGM96",NaN
33562,Coordinate_Operation,9708,1049,"EGM96",NaN
32839,Coordinate_Operation,9619,1049,"Fehmarn Geoid10",NaN
32840,Coordinate_Operation,5626,1049,"Fehmarn Geoid10",NaN
32779,Coordinate_Operation,9277,1049,"Geoid 2008 Bessel",NaN
32939,Coordinate_Operation,9601,1049,"Geoid 2008 Bessel",NaN
32938,Coordinate_Operation,9600,1049,"Geoid 2008 GRS80",NaN
32777,Coordinate_Operation,9276,1049,"Geoid 2008 GRS80",NaN
3669,Coordinate_Operation,9168,1049,"Geoid03",NaN
3650,Coordinate_Operation,9169,1049,"Geoid06",NaN
32975,Coordinate_Operation,9630,1049,"GGGUY00",NaN
32933,Coordinate_Operation,10011,1049,"GGGUY00",NaN
4231,Coordinate_Operation,4561,1049,"ggm00",NaN
3920,Coordinate_Operation,9137,1049,"GGSPM06",NaN
33522,Coordinate_Operation,9603,1049,"GCGM0811",NaN
32796,Coordinate_Operation,6138,1049,"GCGM0811",NaN
3651,Coordinate_Operation,9173,1049,"Geoid09",NaN
3653,Coordinate_Operation,9174,1049,"Geoid09",NaN
3654,Coordinate_Operation,9172,1049,"Geoid09",NaN
3655,Coordinate_Operation,9175,1049,"Geoid09",NaN
3656,Coordinate_Operation,9176,1049,"Geoid09",NaN
3648,Coordinate_Operation,9170,1049,"Geoid09",NaN
3649,Coordinate_Operation,9171,1049,"Geoid09",NaN
3659,Coordinate_Operation,6326,1049,"Geoid12B",NaN
3664,Coordinate_Operation,7646,1049,"Geoid12B",NaN
3665,Coordinate_Operation,7647,1049,"Geoid12B",NaN
32963,Coordinate_Operation,9596,1049,"Geoid12B",NaN
32967,Coordinate_Operation,9624,1049,"Geoid12B",NaN
32968,Coordinate_Operation,9625,1049,"Geoid12B",NaN
32969,Coordinate_Operation,9626,1049,"Geoid12B",NaN
32884,Coordinate_Operation,7650,1049,"Geoid12B",NaN
32876,Coordinate_Operation,7648,1049,"Geoid12B",NaN
32880,Coordinate_Operation,7649,1049,"Geoid12B",NaN
32863,Coordinate_Operation,6327,1049,"Geoid12B",NaN
32867,Coordinate_Operation,9229,1049,"Geoid18",NaN
32871,Coordinate_Operation,9230,1049,"Geoid18",NaN
32873,Coordinate_Operation,9231,1049,"Geoid18",NaN
32965,Coordinate_Operation,9622,1049,"Geoid18",NaN
32966,Coordinate_Operation,9623,1049,"Geoid18",NaN
33315,Coordinate_Operation,9595,1049,"Geoid18",NaN
3670,Coordinate_Operation,9160,1049,"Geoid99",NaN
3671,Coordinate_Operation,9161,1049,"Geoid99",NaN
3674,Coordinate_Operation,9162,1049,"Geoid99",NaN
3675,Coordinate_Operation,9163,1049,"Geoid99",NaN
3676,Coordinate_Operation,9164,1049,"Geoid99",NaN
3677,Coordinate_Operation,9165,1049,"Geoid99",NaN
3678,Coordinate_Operation,9166,1049,"Geoid99",NaN
3679,Coordinate_Operation,9167,1049,"Geoid99",NaN
32851,Coordinate_Operation,9256,1049,"GEOIDE-Ar16",NaN
33475,Coordinate_Operation,9621,1049,"GEOIDE-Ar16",NaN
3939,Coordinate_Operation,5504,1049,"gg10",NaN
3940,Coordinate_Operation,5508,1049,"gg10",NaN
3942,Coordinate_Operation,5505,1049,"gg10",NaN
3944,Coordinate_Operation,5507,1049,"gg10",NaN
3945,Coordinate_Operation,5502,1049,"gg10",NaN
3929,Coordinate_Operation,5503,1049,"gg10",NaN
3932,Coordinate_Operation,5506,1049,"gg10",NaN
32984,Coordinate_Operation,9187,1049,"gg10",NaN
32985,Coordinate_Operation,9635,1049,"gg10",NaN
32986,Coordinate_Operation,9188,1049,"gg10",NaN
33535,Coordinate_Operation,9634,1049,"gg10",NaN
33532,Coordinate_Operation,9598,1049,"ggeoid2000",NaN
32842,Coordinate_Operation,8268,1049,"ggeoid2000",NaN
32846,Coordinate_Operation,8269,1049,"ggeoid2016",NaN
33533,Coordinate_Operation,9599,1049,"ggeoid2016",NaN
3934,Coordinate_Operation,4563,1049,"ggg00",NaN
3935,Coordinate_Operation,4567,1049,"ggg00",NaN
3936,Coordinate_Operation,4564,1049,"ggg00",NaN
3937,Coordinate_Operation,4566,1049,"ggg00",NaN
3931,Coordinate_Operation,4565,1049,"ggg00",NaN
3928,Coordinate_Operation,4562,1049,"ggg00",NaN
3924,Coordinate_Operation,9278,1049,"Hoehen-Grid plus",NaN
32970,Coordinate_Operation,9594,1049,"HREF 2008",NaN
32888,Coordinate_Operation,9484,1049,"HREF 2008",NaN
32890,Coordinate_Operation,9485,1049,"HREF 2018",NaN
32971,Coordinate_Operation,9593,1049,"HREF 2018",NaN
3919,Coordinate_Operation,9123,1049,"HT2_0",NaN
32896,Coordinate_Operation,9305,1049,"INAGEOID2020",NaN
32974,Coordinate_Operation,9629,1049,"INAGEOID2020",NaN
32849,Coordinate_Operation,9355,1049,"KSA-GEOID17",NaN
33526,Coordinate_Operation,9604,1049,"LCGM0811",NaN
32798,Coordinate_Operation,6139,1049,"LCGM0811",NaN
32856,Coordinate_Operation,9283,1049,"NLGEO2018",NaN
32962,Coordinate_Operation,9597,1049,"NLGEO2018",NaN
3958,Coordinate_Operation,4459,1049,"NZGeoid09",NaN
32972,Coordinate_Operation,9627,1049,"NZGeoid09",NaN
32892,Coordinate_Operation,9325,1049,"NZGeoid09",NaN
32894,Coordinate_Operation,9326,1049,"NZGeoid16",NaN
32973,Coordinate_Operation,9628,1049,"NZGeoid16",NaN
3960,Coordinate_Operation,7840,1049,"NZGeoid16",NaN
3694,Coordinate_Operation,10034,1049,"OSGM02",NaN
3680,Coordinate_Operation,5334,1049,"OSGM02",NaN
3681,Coordinate_Operation,10023,1049,"OSGM02",NaN
3682,Coordinate_Operation,10024,1049,"OSGM02",NaN
3683,Coordinate_Operation,10025,1049,"OSGM02",NaN
3684,Coordinate_Operation,10026,1049,"OSGM02",NaN
3685,Coordinate_Operation,10027,1049,"OSGM02",NaN
3686,Coordinate_Operation,5335,1049,"OSGM02",NaN
3687,Coordinate_Operation,10030,1049,"OSGM02",NaN
3688,Coordinate_Operation,10021,1049,"OSGM02",NaN
3690,Coordinate_Operation,10031,1049,"OSGM02",NaN
3691,Coordinate_Operation,10032,1049,"OSGM02",NaN
3692,Coordinate_Operation,10033,1049,"OSGM02",NaN
3971,Coordinate_Operation,10029,1049,"OSGM02",NaN
3897,Coordinate_Operation,7959,1049,"OSGM15",NaN
33559,Coordinate_Operation,9587,1049,"OSGM15",NaN
33560,Coordinate_Operation,9584,1049,"OSGM15",NaN
33539,Coordinate_Operation,9591,1049,"OSGM15",NaN
33540,Coordinate_Operation,9590,1049,"OSGM15",NaN
33541,Coordinate_Operation,9589,1049,"OSGM15",NaN
33017,Coordinate_Operation,9586,1049,"OSGM15",NaN
33015,Coordinate_Operation,7711,1049,"OSGM15",NaN
33019,Coordinate_Operation,7712,1049,"OSGM15",NaN
33020,Coordinate_Operation,9585,1049,"OSGM15",NaN
33021,Coordinate_Operation,7716,1049,"OSGM15",NaN
33023,Coordinate_Operation,7715,1049,"OSGM15",NaN
33007,Coordinate_Operation,7717,1049,"OSGM15",NaN
33009,Coordinate_Operation,7714,1049,"OSGM15",NaN
33010,Coordinate_Operation,9588,1049,"OSGM15",NaN
33011,Coordinate_Operation,7713,1049,"OSGM15",NaN
33002,Coordinate_Operation,9592,1049,"OSGM15",NaN
33003,Coordinate_Operation,7958,1049,"OSGM15",NaN
3962,Coordinate_Operation,7655,1049,"PNG08",NaN
3952,Coordinate_Operation,8372,1049,"RAC09",NaN
33537,Coordinate_Operation,9639,1049,"RAC09",NaN
3951,Coordinate_Operation,8371,1049,"RAF09",NaN
33536,Coordinate_Operation,9638,1049,"RAF18",NaN
32993,Coordinate_Operation,8885,1049,"RAF18",NaN
32976,Coordinate_Operation,9631,1049,"RAGTBT2016",NaN
32936,Coordinate_Operation,9133,1049,"RAGTBT2016",NaN
3948,Coordinate_Operation,9131,1049,"RALD2016",NaN
32987,Coordinate_Operation,9636,1049,"RALD2016",NaN
33000,Coordinate_Operation,9642,1049,"RALDW842016",NaN
33001,Coordinate_Operation,9132,1049,"RALDW842016",NaN
32978,Coordinate_Operation,9632,1049,"RALS2016",NaN
32982,Coordinate_Operation,9134,1049,"RALS2016",NaN
32988,Coordinate_Operation,9637,1049,"RAMAT2016",NaN
32989,Coordinate_Operation,9136,1049,"RAMAT2016",NaN
32981,Coordinate_Operation,9135,1049,"RAMG2016",NaN
33534,Coordinate_Operation,9633,1049,"RAMG2016",NaN
32996,Coordinate_Operation,9640,1049,"RANC08",NaN
32997,Coordinate_Operation,9352,1049,"RANC08",NaN
33538,Coordinate_Operation,9641,1049,"RASPM2018",NaN
3921,Coordinate_Operation,9228,1049,"RASPM2018",NaN
33024,Coordinate_Operation,9643,1049,"SA geoid 2010",NaN
