COORD_OP_CODE,COORD_OP_NAME,COORD_OP_TYPE,SOURCE_CRS_CODE,TARGET_CRS_CODE,COORD_TFM_VERSION,COORD_OP_VARIANT,AREA_OF_USE_CODE,COORD_OP_SCOPE,COORD_OP_ACCURACY,COORD_OP_METHOD_CODE,UOM_CODE_SOURCE_COORD_DIFF,UOM_CODE_TARGET_COORD_DIFF,REMARKS,INFORMATION_SOURCE,DATA_SOURCE,REVISION_DATE,CHANGE_ID,SHOW_OPERATION,DEPRECATED
15839,NAD83 to WGS 84 (57),transformation,4269,4326,,57,NaN,NaN,1,9613,NaN,NaN,,OGP,EPSG,14-3-2020,2020.027,1,0
1654,NGO 1948 to WGS 84 (1),transformation,4273,4326,,1,NaN,NaN,3,9606,NaN,NaN,,OGP,EPSG,14-3-2020,2020.027,1,0
1670,NZGD49 to WGS 84 (3),transformation,4272,4326,,3,NaN,NaN,1,9615,NaN,NaN,,OGP,EPSG,14-3-2020,2008.023 2020.027,1,0
1955,OSNI 1952 to WGS 84 (1),transformation,4188,4326,,1,NaN,NaN,1,9606,NaN,NaN,,OGP,EPSG,14-3-2020,2004.200 2020.027,1,0
5339,OSGB 1936 to WGS 84 (7),transformation,4277,4326,,7,NaN,NaN,1,9615,NaN,NaN,,OGP,EPSG,14-3-2020,2010.106 2015.069 2017.043 2020.027,1,0
15840,Old Hawaiian to WGS 84 (8),transformation,4135,4326,,8,NaN,NaN,2,9613,NaN,NaN,,OGP,EPSG,14-3-2020,2020.027,1,0
15955,PD/83 to WGS 84 (1),transformation,4746,4326,,1,NaN,NaN,1,9615,NaN,NaN,,OGP,EPSG,14-3-2020,2020.027,1,0
1095,PSAD56 to WGS 84 (13),transformation,4248,4326,,13,NaN,NaN,15,9636,NaN,NaN,,OGP,EPSG,14-3-2020,2004.184 2018.007 2020.027,1,0
1645,Pulkovo 1942(58) to WGS 84 (1),transformation,4179,4326,,1,NaN,NaN,1,9606,NaN,NaN,,OGP,EPSG,14-3-2020,2011.062 2020.027,1,0
1675,Pulkovo 1942(83) to WGS 84 (1),transformation,4178,4326,,1,NaN,NaN,2,9607,NaN,NaN,,OGP,EPSG,14-3-2020,2020.027,1,0
1679,Pulkovo 1942 to WGS 84 (2),transformation,4284,4326,,2,NaN,NaN,9,9607,NaN,NaN,,OGP,EPSG,14-3-2020,2012.028 2018.007 2020.027,1,0
15841,Puerto Rico to WGS 84 (4),transformation,4139,4326,,4,NaN,NaN,2,9613,NaN,NaN,,OGP,EPSG,14-3-2020,2011.051 2020.027,1,0
15954,RD/83 to WGS 84 (1),transformation,4745,4326,,1,NaN,NaN,1,9615,NaN,NaN,,OGP,EPSG,14-3-2020,2020.027,1,0
15995,Pulkovo 1942(58) to WGS 84 (19),transformation,4179,4326,,19,NaN,NaN,3,9607,NaN,NaN,,OGP,EPSG,14-3-2020,2020.027,1,0
1680,RT90 to WGS 84 (1),transformation,4124,4326,,1,NaN,NaN,1,9607,NaN,NaN,,OGP,EPSG,14-3-2020,2002.480 2007.043 2017.043 2020.027,1,0
1896,RT90 to WGS 84 (2),transformation,4124,4326,,2,NaN,NaN,1,9607,NaN,NaN,,OGP,EPSG,14-3-2020,2007.043 2020.027,1,0
5542,SAD69 to WGS 84 (15),transformation,4618,4326,,15,NaN,NaN,2,9615,NaN,NaN,,OGP,EPSG,14-3-2020,2011.053 2012.070 2020.027,1,0
5543,SAD69(96) to WGS 84 (1),transformation,5527,4326,,1,NaN,NaN,1,9615,NaN,NaN,,OGP,EPSG,14-3-2020,2011.053 2012.070 2020.027,1,0
1623,S-JTSK to WGS 84 (1),transformation,4156,4326,,1,NaN,NaN,1,9606,NaN,NaN,,OGP,EPSG,14-3-2020,2010.071 2020.027,1,0
1683,Tete to WGS 84 (1),transformation,4127,4326,,1,NaN,NaN,30,9607,NaN,NaN,,OGP,EPSG,14-3-2020,2007.043 2011.004 2017.043 2020.027,1,0
1684,Tete to WGS 84 (2),transformation,4127,4326,,2,NaN,NaN,1,9607,NaN,NaN,,OGP,EPSG,14-3-2020,2020.027,1,0
1698,St. George Island to WGS 84 (1),transformation,4138,4326,,1,NaN,NaN,15,9613,NaN,NaN,,OGP,EPSG,14-3-2020,2004.360 2020.027,1,0
1699,St. Lawrence Island to WGS 84 (1),transformation,4136,4326,,1,NaN,NaN,15,9613,NaN,NaN,,OGP,EPSG,14-3-2020,2004.360 2020.027,1,0
1700,St. Paul Island to WGS 84 (1),transformation,4137,4326,,1,NaN,NaN,15,9613,NaN,NaN,,OGP,EPSG,14-3-2020,2004.360 2020.027,1,0
4836,S-JTSK to WGS 84 (4),transformation,4156,4326,,2,NaN,NaN,1,9606,NaN,NaN,,OGP,EPSG,14-3-2020,2010.015 2020.027,1,0
5227,S-JTSK/05 to WGS 84 (1),transformation,5228,4326,,1,NaN,NaN,1,9607,NaN,NaN,,OGP,EPSG,14-3-2020,2010.071 2020.027,1,0
5239,S-JTSK to WGS 84 (5),transformation,4156,4326,,5,NaN,NaN,1,9607,NaN,NaN,,OGP,EPSG,14-3-2020,2010.071 2020.027,1,0
6143,SIGD61 to WGS 84 (3),transformation,4726,4326,,3,NaN,NaN,1,9607,NaN,NaN,,OGP,EPSG,14-3-2020,2012.095 2020.027,1,0
1042,TM75 to WGS 84 (1),transformation,4300,4326,,1,NaN,NaN,1,9648,9102,9102,,OGP,EPSG,14-3-2020,2014.060 2020.027,1,0
1641,TM65 to WGS 84 (2),transformation,4299,4326,,2,NaN,NaN,1,9606,NaN,NaN,,OGP,EPSG,14-3-2020,2002.621 2011.004 2020.027,1,0
1685,Tete to WGS 84 (3),transformation,4127,4326,,3,NaN,NaN,4,9607,NaN,NaN,,OGP,EPSG,14-3-2020,2020.027,1,0
1686,Tete to WGS 84 (4),transformation,4127,4326,,4,NaN,NaN,3,9607,NaN,NaN,,OGP,EPSG,14-3-2020,2020.027,1,0
1687,Tete to WGS 84 (5),transformation,4127,4326,,5,NaN,NaN,10,9607,NaN,NaN,,OGP,EPSG,14-3-2020,2020.027,1,0
1954,TM75 to WGS 84 (2),transformation,4300,4326,,2,NaN,NaN,1,9606,NaN,NaN,,OGP,EPSG,14-3-2020,2020.027,1,0
5249,Timbalai 1948 to WGS 84 (5),transformation,4298,4326,,5,NaN,NaN,1,9607,NaN,NaN,,OGP,EPSG,14-3-2020,2010.057 2012.081 2020.027,1,0
6947,TM75 to WGS 84 (4),transformation,4300,4326,,4,NaN,NaN,1,9615,NaN,NaN,,OGP,EPSG,14-3-2020,2014.060 2020.027,1,0
5590,UCS-2000 to WGS 84 (1),transformation,5561,4326,,1,NaN,NaN,5,9607,NaN,NaN,,OGP,EPSG,14-3-2020,2011.044 2012.030 2012.087 2020.027,1,0
3966,MGI (Ferro) to WGS 84 (1),concatenated operation,4805,4326,,1,NaN,NaN,6,,NaN,NaN,,OGP,EPSG,14-3-2020,2009.015 2018.023 2020.027,1,0
5838,Lisbon (Lisbon) to WGS 84 (2),concatenated operation,4803,4326,,2,NaN,NaN,2,,NaN,NaN,NaN,OGP,EPSG,14-3-2020,2012.024 2018.023 2020.027,1,0
8174,Bogota 1975 (Bogota) to WGS 84 (1),concatenated operation,4802,4326,,1,NaN,NaN,10,,NaN,NaN,,OGP,EPSG,14-3-2020,2009.106 2018.023 2020.027,1,0
8175,Monte Mario (Rome) to WGS 84 (1),concatenated operation,4806,4326,,1,NaN,NaN,44,,NaN,NaN,,OGP,EPSG,14-3-2020,2018.023 2020.027,1,0
8178,Batavia (Jakarta) to WGS 84 (1),concatenated operation,4813,4326,,1,NaN,NaN,6,,NaN,NaN,,OGP,EPSG,14-3-2020,2019.080 2020.027,1,0
8568,Deir ez Zor to WGS 84 (1),concatenated operation,4227,4326,,1,NaN,NaN,6,,NaN,NaN,,OGP,EPSG,14-3-2020,2018.023 2020.027,1,0
8571,Accra to WGS 84 (2),concatenated operation,4168,4326,,2,NaN,NaN,26,,NaN,NaN,,OGP,EPSG,14-3-2020,2008.092 2018.023 2020.027,1,0
8631,Garoua to WGS 84 (1),concatenated operation,4197,4326,,1,NaN,NaN,6,,NaN,NaN,NaN,OGP,EPSG,14-3-2020,2018.023 2020.027,1,0
8632,Kousseri to WGS 84 (1),concatenated operation,4198,4326,,1,NaN,NaN,6,,NaN,NaN,NaN,OGP,EPSG,14-3-2020,2018.023 2020.027,1,0
8643,Greek to WGS 84 (1),concatenated operation,4120,4326,,1,NaN,NaN,6,,NaN,NaN,NaN,OGP,EPSG,14-3-2020,2011.062 2018.023 2020.027,1,0
8644,Greek (Athens) to WGS 84 (1),concatenated operation,4815,4326,,1,NaN,NaN,5,,NaN,NaN,NaN,OGP,EPSG,14-3-2020,2011.062 2018.023 2020.027,1,0
8648,Lisbon 1890 (Lisbon) to WGS 84 (1),concatenated operation,4904,4326,,1,NaN,NaN,5,,NaN,NaN,NaN,OGP,EPSG,14-3-2020,2018.023 2020.027,1,0
8649,Lisbon 1890 (Lisbon) to WGS 84 (2),concatenated operation,4904,4326,,2,NaN,NaN,1,,NaN,NaN,NaN,OGP,EPSG,14-3-2020,2018.023 2020.027,1,0
8652,Lao 1993 to WGS 84 (1),concatenated operation,4677,4326,,1,NaN,NaN,6,,NaN,NaN,,OGP,EPSG,14-3-2020,2018.023 2020.027,1,0
8655,Manoca 1962 to WGS 84 (2),concatenated operation,4193,4326,,2,NaN,NaN,6,,NaN,NaN,,OGP,EPSG,14-3-2020,2018.023 2020.027,1,0
8656,Mhast (offshore) to WGS 84 (1),concatenated operation,4705,4326,,1,NaN,NaN,11,,NaN,NaN,,OGP,EPSG,14-3-2020,2018.023 2020.027,1,0
8657,Egypt Gulf of Suez S-650 TL to WGS 84 (1),concatenated operation,4706,4326,,1,NaN,NaN,6,,NaN,NaN,,OGP,EPSG,14-3-2020,2007.043 2017.043 2018.023 2020.027,1,0
8659,Kertau (RSO) to WGS 84 (1),concatenated operation,4751,4326,,1,NaN,NaN,15,,NaN,NaN,,OGP,EPSG,14-3-2020,2018.023 2020.027,1,0
8582,Old Hawaiian to WGS 84 (2),concatenated operation,4135,4326,,2,NaN,NaN,15,,NaN,NaN,,OGP,EPSG,14-3-2020,2018.023 2020.027,1,0
8585,NAD27 to WGS 84 (36),concatenated operation,4267,4326,,36,NaN,NaN,25,,NaN,NaN,,OGP,EPSG,14-3-2020,2002.410 2018.023 2020.011 2020.027,1,0
8624,NAD27 to WGS 84 (71),concatenated operation,4267,4326,,71,NaN,NaN,15,,NaN,NaN,,OGP,EPSG,14-3-2020,2018.023 2020.027,1,0
8625,NAD27 to WGS 84 (72),concatenated operation,4267,4326,,72,NaN,NaN,15,,NaN,NaN,,OGP,EPSG,14-3-2020,2018.023 2020.027,1,0
8626,NAD27 to WGS 84 (73),concatenated operation,4267,4326,,73,NaN,NaN,15,,NaN,NaN,,OGP,EPSG,14-3-2020,2018.023 2020.027,1,0
8627,NAD27 to WGS 84 (74),concatenated operation,4267,4326,,74,NaN,NaN,15,,NaN,NaN,,OGP,EPSG,14-3-2020,2018.023 2020.027,1,0
8628,NAD27 to WGS 84 (75),concatenated operation,4267,4326,,75,NaN,NaN,15,,NaN,NaN,,OGP,EPSG,14-3-2020,2018.023 2020.027,1,0
8629,NAD27 to WGS 84 (76),concatenated operation,4267,4326,,76,NaN,NaN,15,,NaN,NaN,,OGP,EPSG,14-3-2020,2018.023 2020.027,1,0
8630,NAD27 to WGS 84 (77),concatenated operation,4267,4326,,77,NaN,NaN,15,,NaN,NaN,,OGP,EPSG,14-3-2020,2018.023 2020.027,1,0
5192,Tokyo 1892 to WGS 84 (1),concatenated operation,5132,4326,,1,NaN,NaN,1,,NaN,NaN,NaN,OGP,EPSG,14-3-2020,2010.050 2018.023 2020.027,1,0
5230,S-JTSK (Ferro) to WGS 84 (2),concatenated operation,4818,4326,,2,NaN,NaN,1,,NaN,NaN,NaN,OGP,EPSG,14-3-2020,2010.071 2018.023 2020.027,1,0
5240,S-JTSK/05 (Ferro) to WGS 84 (1),concatenated operation,5229,4326,,1,NaN,NaN,1,,NaN,NaN,,OGP,EPSG,14-3-2020,2010.071 2018.023 2020.027,1,0
5242,S-JTSK (Ferro) to WGS 84 (3),concatenated operation,4818,4326,,3,NaN,NaN,1,,NaN,NaN,,OGP,EPSG,14-3-2020,2010.071 2018.023 2020.027,1,0
6874,Tananarive (Paris) to WGS 84 (2),concatenated operation,4810,4326,,2,NaN,NaN,3,,NaN,NaN,,OGP,EPSG,14-3-2020,2014.010 2018.023 2020.027,1,0
8176,Tananarive (Paris) to WGS 84 (1),concatenated operation,4810,4326,,1,NaN,NaN,999,,NaN,NaN,,OGP,EPSG,14-3-2020,2009.106 2018.023 2020.027,1,0
8211,Voirol 1875 (Paris) to WGS 84 (1),concatenated operation,4811,4326,,1,NaN,NaN,999,,NaN,NaN,NaN,OGP,EPSG,14-3-2020,2009.106 2018.023 2020.027,1,0
8583,Puerto Rico to WGS 84 (2),concatenated operation,4139,4326,,2,NaN,NaN,15,,NaN,NaN,,OGP,EPSG,14-3-2020,2002.020 2009.064 2018.023 2020.027,1,0
8642,S-JTSK (Ferro) to WGS 84 (1),concatenated operation,4818,4326,,1,NaN,NaN,1,,NaN,NaN,,OGP,EPSG,14-3-2020,2010.071 2018.023 2020.027,1,0
8651,Vientiane 1982 to WGS 84 (1),concatenated operation,4676,4326,,1,NaN,NaN,6,,NaN,NaN,,OGP,EPSG,14-3-2020,2018.023 2020.027,1,0
1116,Arc 1950 to WGS 84 (4),transformation,4209,4326,,4,NaN,NaN,10,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1117,Arc 1950 to WGS 84 (5),transformation,4209,4326,,5,NaN,NaN,27,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1118,Arc 1950 to WGS 84 (6),transformation,4209,4326,,6,NaN,NaN,26,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1120,Arc 1950 to WGS 84 (8),transformation,4209,4326,,8,NaN,NaN,41,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1121,Arc 1950 to WGS 84 (9),transformation,4209,4326,,9,NaN,NaN,15,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.037 2014.056 2014.058 2017.043 2020.027,1,0
3998,Arc 1960 to WGS 84 (4),transformation,4210,4326,,4,NaN,NaN,35,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2009.025 2014.058 2020.027,1,0
1136,ED50 to WGS 84 (4),transformation,4230,4326,,4,NaN,NaN,26,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2011.021 2014.058 2020.027,1,0
1137,ED50 to WGS 84 (5),transformation,4230,4326,,5,NaN,NaN,13,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2011.021 2014.058 2020.027,1,0
1138,ED50 to WGS 84 (6),transformation,4230,4326,,6,NaN,NaN,6,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1139,ED50 to WGS 84 (7),transformation,4230,4326,,7,NaN,NaN,7,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1140,ED50 to WGS 84 (8),transformation,4230,4326,,8,NaN,NaN,44,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2011.021 2014.058 2020.027,1,0
1141,ED50(ED77) to WGS 84 (2),transformation,4154,4326,,2,NaN,NaN,19,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2000.060 2005.200 2014.058 2020.027,1,0
1101,Adindan to WGS 84 (2),transformation,4201,4326,,2,NaN,NaN,44,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2002.380 2005.200 2014.058 2015.010 2020.027,1,0
1102,Adindan to WGS 84 (3),transformation,4201,4326,,3,NaN,NaN,44,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2002.380 2005.200 2014.058 2015.010 2020.027,1,0
1103,Adindan to WGS 84 (4),transformation,4201,4326,,4,NaN,NaN,6,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2015.010 2020.027,1,0
1104,Adindan to WGS 84 (5),transformation,4201,4326,,5,NaN,NaN,44,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2002.380 2005.200 2014.058 2015.010 2020.027,1,0
1105,Adindan to WGS 84 (6),transformation,4201,4326,,6,NaN,NaN,44,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2002.380 2005.200 2014.058 2015.010 2020.027,1,0
1106,Adindan to WGS 84 (7),transformation,4201,4326,,7,NaN,NaN,7,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2015.010 2020.027,1,0
1171,NAD27 to WGS 84 (2),transformation,4267,4326,,2,NaN,NaN,10,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1172,NAD27 to WGS 84 (3),transformation,4267,4326,,3,NaN,NaN,20,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2018.007 2020.027,1,0
1173,NAD27 to WGS 84 (4),transformation,4267,4326,,4,NaN,NaN,10,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1174,NAD27 to WGS 84 (5),transformation,4267,4326,,5,NaN,NaN,11,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1175,NAD27 to WGS 84 (6),transformation,4267,4326,,6,NaN,NaN,7,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1176,NAD27 to WGS 84 (7),transformation,4267,4326,,7,NaN,NaN,12,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1177,NAD27 to WGS 84 (8),transformation,4267,4326,,8,NaN,NaN,8,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1178,NAD27 to WGS 84 (9),transformation,4267,4326,,9,NaN,NaN,44,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1179,NAD27 to WGS 84 (10),transformation,4267,4326,,10,NaN,NaN,13,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1180,NAD27 to WGS 84 (11),transformation,4267,4326,,11,NaN,NaN,12,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1181,NAD27 to WGS 84 (12),transformation,4267,4326,,12,NaN,NaN,9,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1182,NAD27 to WGS 84 (13),transformation,4267,4326,,13,NaN,NaN,8,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1183,NAD27 to WGS 84 (14),transformation,4267,4326,,14,NaN,NaN,10,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1184,NAD27 to WGS 84 (15),transformation,4267,4326,,15,NaN,NaN,35,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1185,NAD27 to WGS 84 (16),transformation,4267,4326,,16,NaN,NaN,44,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2011.021 2014.058 2020.027,1,0
1186,NAD27 to WGS 84 (17),transformation,4267,4326,,17,NaN,NaN,44,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2006.466 2014.058 2020.027,1,0
1187,NAD27 to WGS 84 (18),transformation,4267,4326,,18,NaN,NaN,12,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2011.021 2014.058 2020.027,1,0
1114,Arc 1950 to WGS 84 (2),transformation,4209,4326,,2,NaN,NaN,7,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1134,ED50 to WGS 84 (2),transformation,4230,4326,,2,NaN,NaN,6,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1142,ED50 to WGS 84 (10),transformation,4230,4326,,10,NaN,NaN,44,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1143,ED50 to WGS 84 (11),transformation,4230,4326,,11,NaN,NaN,35,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1892,Hito XVIII 1963 to WGS 84 (2),transformation,4254,4326,,2,NaN,NaN,44,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.210 2014.058 2020.027,1,0
1162,Luzon 1911 to WGS 84 (2),transformation,4253,4326,,2,NaN,NaN,44,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1168,Minna to WGS 84 (2),transformation,4263,4326,,2,NaN,NaN,15,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2008.077 2014.058 2020.027,1,0
1191,Nahrwan 1967 to WGS 84 (3),transformation,4270,4326,,3,NaN,NaN,44,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1307,Naparima 1972 to WGS 84 (3),transformation,4271,4326,,3,NaN,NaN,26,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2017.010 2020.027,1,0
1196,OSGB 1936 to WGS 84 (2),transformation,4277,4326,,2,NaN,NaN,10,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1197,OSGB 1936 to WGS 84 (3),transformation,4277,4326,,3,NaN,NaN,21,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1198,OSGB 1936 to WGS 84 (4),transformation,4277,4326,,4,NaN,NaN,18,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1199,OSGB 1936 to WGS 84 (5),transformation,4277,4326,,5,NaN,NaN,35,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1202,PSAD56 to WGS 84 (2),transformation,4248,4326,,2,NaN,NaN,19,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1203,PSAD56 to WGS 84 (3),transformation,4248,4326,,3,NaN,NaN,44,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2014.083 2017.043 2020.027,1,0
1204,PSAD56 to WGS 84 (4),transformation,4248,4326,,4,NaN,NaN,35,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2014.083 2017.043 2020.027,1,0
1205,PSAD56 to WGS 84 (5),transformation,4248,4326,,5,NaN,NaN,26,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2011.004 2011.021 2014.058 2020.027,1,0
1206,PSAD56 to WGS 84 (6),transformation,4248,4326,,6,NaN,NaN,7,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1207,PSAD56 to WGS 84 (7),transformation,4248,4326,,7,NaN,NaN,17,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1208,PSAD56 to WGS 84 (8),transformation,4248,4326,,8,NaN,NaN,16,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2018.007 2020.027,1,0
1209,PSAD56 to WGS 84 (9),transformation,4248,4326,,9,NaN,NaN,23,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2018.007 2020.027,1,0
1893,Puerto Rico to WGS 84 (3),transformation,4139,4326,,3,NaN,NaN,6,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2014.058 2020.027,1,0
1865,SAD69 to WGS 84 (2),transformation,4618,4326,,2,NaN,NaN,9,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2011.021 2014.058 2020.027,1,0
1866,SAD69 to WGS 84 (3),transformation,4618,4326,,3,NaN,NaN,26,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2011.021 2014.058 2020.027,1,0
1867,SAD69 to WGS 84 (4),transformation,4618,4326,,4,NaN,NaN,8,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2011.021 2012.070 2014.058 2020.027,1,0
1868,SAD69 to WGS 84 (5),transformation,4618,4326,,5,NaN,NaN,21,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2011.021 2014.058 2014.083 2017.043 2020.027,1,0
1869,SAD69 to WGS 84 (6),transformation,4618,4326,,6,NaN,NaN,10,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2011.004 2011.021 2014.058 2020.027,1,0
1870,SAD69 to WGS 84 (7),transformation,4618,4326,,7,NaN,NaN,6,9603,NaN,NaN,,U.S. Defense Mapping Agency TR8350.2 September 1987.,EPSG,14-3-2020,2005.200 2011.021 2014.058 2020.027,1,0
